"","num","date","signatory","joint_signatory"
"354","1780","20190416","CIRIELLI EDMONDO","CIABURRO MONICA"
"355","1782","20190417","MOLINARI RICCARDO","BIANCHI MATTEO LUIGI"
"356","1782","20190417","MOLINARI RICCARDO","BINELLI DIEGO"
"357","1782","20190417","MOLINARI RICCARDO","BORDONALI SIMONA"
"358","1782","20190417","MOLINARI RICCARDO","CAPITANIO MASSIMILIANO"
"359","1782","20190417","MOLINARI RICCARDO","COLLA JARI"
"360","1782","20190417","MOLINARI RICCARDO","DE ANGELIS SARA"
"361","1782","20190417","MOLINARI RICCARDO","DE MARTINI GUIDO"
"362","1782","20190417","MOLINARI RICCARDO","FERRARI ROBERTO PAOLO"
"363","1782","20190417","MOLINARI RICCARDO","GASTALDI FLAVIO"
"364","1782","20190417","MOLINARI RICCARDO","GIACOMETTI ANTONIETTA"
"365","1782","20190417","MOLINARI RICCARDO","GRIMOLDI PAOLO"
"366","1782","20190417","MOLINARI RICCARDO","LAZZARINI ARIANNA"
"367","1782","20190417","MOLINARI RICCARDO","LOCATELLI ALESSANDRA"
"368","1782","20190417","MOLINARI RICCARDO","LORENZONI EVA"
"369","1782","20190417","MOLINARI RICCARDO","LUCCHINI ELENA"
"370","1782","20190417","MOLINARI RICCARDO","MACCANTI ELENA"
"371","1782","20190417","MOLINARI RICCARDO","MAGGIONI MARCO"
"372","1782","20190417","MOLINARI RICCARDO","MORELLI ALESSANDRO"
"373","1782","20190417","MOLINARI RICCARDO","PICCOLO TIZIANA"
"374","1782","20190417","MOLINARI RICCARDO","RAFFAELLI ELENA"
"375","1782","20190417","MOLINARI RICCARDO","TONELLI GIANNI"
"376","1782","20190417","MOLINARI RICCARDO","VIVIANI LORENZO"
"377","1782","20190417","MOLINARI RICCARDO","CATTOI VANESSA"
"378","1782","20190417","MOLINARI RICCARDO","FOSCOLO SARA"
"379","1782","20190417","MOLINARI RICCARDO","LOLINI MARIO"
"380","1782","20190417","MOLINARI RICCARDO","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"381","1782","20190417","MOLINARI RICCARDO","CAVANDOLI LAURA"
"382","1782","20190417","MOLINARI RICCARDO","CAPARVI VIRGINIO"
"383","1782","20190417","MOLINARI RICCARDO","TOMBOLATO GIOVANNI BATTISTA"
"384","1782","20190417","MOLINARI RICCARDO","BELLACHIOMA GIUSEPPE ERCOLE"
"385","1782","20190417","MOLINARI RICCARDO","PIASTRA CARLO"
"386","1782","20190417","MOLINARI RICCARDO","PANIZZUT MASSIMILIANO"
"387","1782","20190417","MOLINARI RICCARDO","COMENCINI VITO"
"388","1782","20190417","MOLINARI RICCARDO","ZORDAN ADOLFO"
"389","1782","20190417","MOLINARI RICCARDO","RACCHELLA GERMANO"
"390","1782","20190417","MOLINARI RICCARDO","MATURI FILIPPO"
"391","1782","20190417","MOLINARI RICCARDO","CECCHETTI FABRIZIO"
"392","1782","20190417","MOLINARI RICCARDO","DARA ANDREA"
"393","1782","20190417","MOLINARI RICCARDO","COIN DIMITRI"
"394","1782","20190417","MOLINARI RICCARDO","FOGLIANI KETTY"
"395","1782","20190417","MOLINARI RICCARDO","BISA INGRID"
"396","1782","20190417","MOLINARI RICCARDO","DONINA GIUSEPPE CESARE"
"397","1782","20190417","MOLINARI RICCARDO","FRASSINI REBECCA"
"398","1782","20190417","MOLINARI RICCARDO","PRETTO ERIK UMBERTO"
"399","1782","20190417","MOLINARI RICCARDO","COVOLO SILVIA"
"400","1782","20190417","MOLINARI RICCARDO","BADOLE MIRCO"
"401","1782","20190417","MOLINARI RICCARDO","FANTUZ MARICA"
"402","1782","20190417","MOLINARI RICCARDO","RIBOLLA ALBERTO"
"403","1782","20190417","MOLINARI RICCARDO","BAZZARO ALEX"
"404","1782","20190417","MOLINARI RICCARDO","VALLOTTO SERGIO"
"405","1782","20190417","MOLINARI RICCARDO","TOCCALINI LUCA"
"406","1783","20190417","MICELI CARMELO","ASCANI ANNA"
"407","1783","20190417","MICELI CARMELO","PELLICANI NICOLA"
"408","1784","20190417","ZOFFILI EUGENIO","VINCI GIANLUCA"
"409","1784","20190417","ZOFFILI EUGENIO","BIANCHI MATTEO LUIGI"
"410","1784","20190417","ZOFFILI EUGENIO","BINELLI DIEGO"
"411","1784","20190417","ZOFFILI EUGENIO","BOLDI ROSSANA LIDIA"
"412","1784","20190417","ZOFFILI EUGENIO","BORDONALI SIMONA"
"413","1784","20190417","ZOFFILI EUGENIO","CANTALAMESSA GIANLUCA"
"414","1784","20190417","ZOFFILI EUGENIO","CAPITANIO MASSIMILIANO"
"415","1784","20190417","ZOFFILI EUGENIO","COLLA JARI"
"416","1784","20190417","ZOFFILI EUGENIO","DE ANGELIS SARA"
"417","1784","20190417","ZOFFILI EUGENIO","DE MARTINI GUIDO"
"418","1784","20190417","ZOFFILI EUGENIO","FERRARI ROBERTO PAOLO"
"419","1784","20190417","ZOFFILI EUGENIO","FORMENTINI PAOLO"
"420","1784","20190417","ZOFFILI EUGENIO","FURGIUELE DOMENICO"
"421","1784","20190417","ZOFFILI EUGENIO","GASTALDI FLAVIO"
"422","1784","20190417","ZOFFILI EUGENIO","GIACOMETTI ANTONIETTA"
"423","1784","20190417","ZOFFILI EUGENIO","GRIMOLDI PAOLO"
"424","1784","20190417","ZOFFILI EUGENIO","LAZZARINI ARIANNA"
"425","1784","20190417","ZOFFILI EUGENIO","LOCATELLI ALESSANDRA"
"426","1784","20190417","ZOFFILI EUGENIO","LUCCHINI ELENA"
"427","1784","20190417","ZOFFILI EUGENIO","MACCANTI ELENA"
"428","1784","20190417","ZOFFILI EUGENIO","MAGGIONI MARCO"
"429","1784","20190417","ZOFFILI EUGENIO","MARCHETTI RICCARDO AUGUSTO"
"430","1784","20190417","ZOFFILI EUGENIO","MOLINARI RICCARDO"
"431","1784","20190417","ZOFFILI EUGENIO","MORELLI ALESSANDRO"
"432","1784","20190417","ZOFFILI EUGENIO","PAOLINI LUCA RODOLFO"
"433","1784","20190417","ZOFFILI EUGENIO","PICCOLO TIZIANA"
"434","1784","20190417","ZOFFILI EUGENIO","SASSO ROSSANO"
"435","1784","20190417","ZOFFILI EUGENIO","STEFANI ALBERTO"
"436","1784","20190417","ZOFFILI EUGENIO","TONELLI GIANNI"
"437","1784","20190417","ZOFFILI EUGENIO","VIVIANI LORENZO"
"438","1784","20190417","ZOFFILI EUGENIO","CATTOI VANESSA"
"439","1784","20190417","ZOFFILI EUGENIO","FOSCOLO SARA"
"440","1784","20190417","ZOFFILI EUGENIO","LOLINI MARIO"
"441","1784","20190417","ZOFFILI EUGENIO","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"442","1784","20190417","ZOFFILI EUGENIO","CAVANDOLI LAURA"
"443","1784","20190417","ZOFFILI EUGENIO","TOMBOLATO GIOVANNI BATTISTA"
"444","1784","20190417","ZOFFILI EUGENIO","TOMASI MAURA"
"445","1784","20190417","ZOFFILI EUGENIO","CESTARI EMANUELE"
"446","1784","20190417","ZOFFILI EUGENIO","BELLACHIOMA GIUSEPPE ERCOLE"
"447","1784","20190417","ZOFFILI EUGENIO","POTENTI MANFREDI"
"448","1784","20190417","ZOFFILI EUGENIO","PIASTRA CARLO"
"449","1784","20190417","ZOFFILI EUGENIO","PANIZZUT MASSIMILIANO"
"450","1784","20190417","ZOFFILI EUGENIO","TATEO ANNA RITA"
"451","1784","20190417","ZOFFILI EUGENIO","COMENCINI VITO"
"452","1784","20190417","ZOFFILI EUGENIO","ZORDAN ADOLFO"
"453","1784","20190417","ZOFFILI EUGENIO","RACCHELLA GERMANO"
"454","1784","20190417","ZOFFILI EUGENIO","MATURI FILIPPO"
"455","1784","20190417","ZOFFILI EUGENIO","GUSMEROLI ALBERTO LUIGI"
"456","1784","20190417","ZOFFILI EUGENIO","CECCHETTI FABRIZIO"
"457","1784","20190417","ZOFFILI EUGENIO","IEZZI IGOR GIANCARLO"
"458","1784","20190417","ZOFFILI EUGENIO","DARA ANDREA"
"459","1784","20190417","ZOFFILI EUGENIO","ANDREUZZA GIORGIA"
"460","1784","20190417","ZOFFILI EUGENIO","COIN DIMITRI"
"461","1784","20190417","ZOFFILI EUGENIO","FOGLIANI KETTY"
"462","1784","20190417","ZOFFILI EUGENIO","BISA INGRID"
"463","1784","20190417","ZOFFILI EUGENIO","DONINA GIUSEPPE CESARE"
"464","1784","20190417","ZOFFILI EUGENIO","TURRI ROBERTO"
"465","1784","20190417","ZOFFILI EUGENIO","FRASSINI REBECCA"
"466","1784","20190417","ZOFFILI EUGENIO","VALBUSA VANIA"
"467","1784","20190417","ZOFFILI EUGENIO","PRETTO ERIK UMBERTO"
"468","1784","20190417","ZOFFILI EUGENIO","PATELLI CRISTINA"
"469","1784","20190417","ZOFFILI EUGENIO","COVOLO SILVIA"
"470","1784","20190417","ZOFFILI EUGENIO","PETTAZZI LINO"
"471","1784","20190417","ZOFFILI EUGENIO","FANTUZ MARICA"
"472","1784","20190417","ZOFFILI EUGENIO","TIRAMANI PAOLO"
"473","1784","20190417","ZOFFILI EUGENIO","RIBOLLA ALBERTO"
"474","1784","20190417","ZOFFILI EUGENIO","BAZZARO ALEX"
"475","1784","20190417","ZOFFILI EUGENIO","GOBBATO CLAUDIA"
"476","1784","20190417","ZOFFILI EUGENIO","VALLOTTO SERGIO"
"477","1784","20190417","ZOFFILI EUGENIO","COLMELLERE ANGELA"
"478","1784","20190417","ZOFFILI EUGENIO","TOCCALINI LUCA"
"479","1791","20190418","FRAGOMELI GIAN MARIO","PAGANO UBALDO"
"480","1792","20190418","GELMINI MARIASTELLA","NAPOLI OSVALDO"
"481","1792","20190418","GELMINI MARIASTELLA","BAGNASCO ROBERTO"
"482","1792","20190418","GELMINI MARIASTELLA","BIANCOFIORE MICHAELA"
"483","1792","20190418","GELMINI MARIASTELLA","CALABRIA ANNAGRAZIA"
"484","1792","20190418","GELMINI MARIASTELLA","CASSINELLI ROBERTO"
"485","1792","20190418","GELMINI MARIASTELLA","FATUZZO CARLO"
"486","1792","20190418","GELMINI MARIASTELLA","GAGLIARDI MANUELA"
"487","1792","20190418","GELMINI MARIASTELLA","GIACOMONI SESTINO"
"488","1792","20190418","GELMINI MARIASTELLA","LABRIOLA VINCENZA"
"489","1792","20190418","GELMINI MARIASTELLA","MARIN MARCO"
"490","1792","20190418","GELMINI MARIASTELLA","MAZZETTI ERICA"
"491","1792","20190418","GELMINI MARIASTELLA","MILANATO LORENA"
"492","1792","20190418","GELMINI MARIASTELLA","MUGNAI STEFANO"
"493","1792","20190418","GELMINI MARIASTELLA","NOVELLI ROBERTO"
"494","1792","20190418","GELMINI MARIASTELLA","ORSINI ANDREA GIORGIO FELICE MARIA"
"495","1792","20190418","GELMINI MARIASTELLA","PALMIERI ANTONIO"
"496","1792","20190418","GELMINI MARIASTELLA","PELLA ROBERTO"
"497","1792","20190418","GELMINI MARIASTELLA","POLIDORI CATIA"
"498","1792","20190418","GELMINI MARIASTELLA","PRESTIGIACOMO STEFANIA"
"499","1792","20190418","GELMINI MARIASTELLA","ROSSO ROBERTO"
"500","1792","20190418","GELMINI MARIASTELLA","ROTONDI GIANFRANCO"
"501","1792","20190418","GELMINI MARIASTELLA","RUFFINO DANIELA"
"502","1792","20190418","GELMINI MARIASTELLA","SACCANI GLORIA"
"503","1792","20190418","GELMINI MARIASTELLA","SCOMA FRANCESCO"
"504","1792","20190418","GELMINI MARIASTELLA","TARTAGLIONE ANNAELSA"
"505","1792","20190418","GELMINI MARIASTELLA","VERSACE GIUSEPPINA"
"506","1792","20190418","GELMINI MARIASTELLA","MULE' GIORGIO"
"507","1792","20190418","GELMINI MARIASTELLA","D'ETTORE FELICE MAURIZIO"
"508","1792","20190418","GELMINI MARIASTELLA","PETTARIN GUIDO GERMANO"
"509","1792","20190418","GELMINI MARIASTELLA","SPENA MARIA"
"510","1792","20190418","GELMINI MARIASTELLA","PITTALIS PIETRO"
"511","1792","20190418","GELMINI MARIASTELLA","VIETINA SIMONA"
"512","1792","20190418","GELMINI MARIASTELLA","FIORINI BENEDETTA"
"513","1792","20190418","GELMINI MARIASTELLA","D'ATTIS MAURO"
"514","1792","20190418","GELMINI MARIASTELLA","CASINO MICHELE"
"515","1792","20190418","GELMINI MARIASTELLA","ZANGRILLO PAOLO"
"516","1792","20190418","GELMINI MARIASTELLA","CANNATELLI PASQUALE PIO GRAZIANO"
"517","1792","20190418","GELMINI MARIASTELLA","PEREGO DI CREMNAGO MATTEO"
"518","1792","20190418","GELMINI MARIASTELLA","GIACOMETTO CARLUCCIO"
"519","1792","20190418","GELMINI MARIASTELLA","PORCHIETTO CLAUDIA"
"520","1792","20190418","GELMINI MARIASTELLA","CORTELAZZO PIERGIORGIO"
"521","1792","20190418","GELMINI MARIASTELLA","SOZZANI DIEGO"
"522","1793","20190418","ZUCCONI RICCARDO","BUTTI ALESSIO"
"523","1793","20190418","ZUCCONI RICCARDO","CIRIELLI EDMONDO"
"524","1793","20190418","ZUCCONI RICCARDO","DONZELLI GIOVANNI"
"525","1793","20190418","ZUCCONI RICCARDO","MANTOVANI LUCREZIA MARIA BENEDETTA"
"526","1793","20190418","ZUCCONI RICCARDO","ROTELLI MAURO"
"527","1793","20190418","ZUCCONI RICCARDO","SILVESTRONI MARCO"
"528","1793","20190418","ZUCCONI RICCARDO","DEIDDA SALVATORE"
"529","1793","20190418","ZUCCONI RICCARDO","MOLLICONE FEDERICO"
"530","1793","20190418","ZUCCONI RICCARDO","DE CARLO LUCA"
"531","1793","20190418","ZUCCONI RICCARDO","CARETTA MARIA CRISTINA"
"532","1793","20190418","ZUCCONI RICCARDO","CIABURRO MONICA"
"533","1793","20190418","ZUCCONI RICCARDO","PRISCO EMANUELE"
"534","1795","20190418","AMITRANO ALESSANDRO","ROSSINI ROBERTO"
"535","1796","20190418","PANIZZUT MASSIMILIANO","VINCI GIANLUCA"
"536","1796","20190418","PANIZZUT MASSIMILIANO","BIANCHI MATTEO LUIGI"
"537","1796","20190418","PANIZZUT MASSIMILIANO","BINELLI DIEGO"
"538","1796","20190418","PANIZZUT MASSIMILIANO","BOLDI ROSSANA LIDIA"
"539","1796","20190418","PANIZZUT MASSIMILIANO","BORDONALI SIMONA"
"540","1796","20190418","PANIZZUT MASSIMILIANO","CANTALAMESSA GIANLUCA"
"541","1796","20190418","PANIZZUT MASSIMILIANO","COLLA JARI"
"542","1796","20190418","PANIZZUT MASSIMILIANO","DE ANGELIS SARA"
"543","1796","20190418","PANIZZUT MASSIMILIANO","DE MARTINI GUIDO"
"544","1796","20190418","PANIZZUT MASSIMILIANO","FERRARI ROBERTO PAOLO"
"545","1796","20190418","PANIZZUT MASSIMILIANO","FURGIUELE DOMENICO"
"546","1796","20190418","PANIZZUT MASSIMILIANO","GASTALDI FLAVIO"
"547","1796","20190418","PANIZZUT MASSIMILIANO","GIACOMETTI ANTONIETTA"
"548","1796","20190418","PANIZZUT MASSIMILIANO","GOLINELLI GUGLIELMO"
"549","1796","20190418","PANIZZUT MASSIMILIANO","GRIMOLDI PAOLO"
"550","1796","20190418","PANIZZUT MASSIMILIANO","LAZZARINI ARIANNA"
"551","1796","20190418","PANIZZUT MASSIMILIANO","LOCATELLI ALESSANDRA"
"552","1796","20190418","PANIZZUT MASSIMILIANO","LORENZONI EVA"
"553","1796","20190418","PANIZZUT MASSIMILIANO","LUCCHINI ELENA"
"554","1796","20190418","PANIZZUT MASSIMILIANO","MACCANTI ELENA"
"555","1796","20190418","PANIZZUT MASSIMILIANO","MAGGIONI MARCO"
"556","1796","20190418","PANIZZUT MASSIMILIANO","MOLINARI RICCARDO"
"557","1796","20190418","PANIZZUT MASSIMILIANO","MORELLI ALESSANDRO"
"558","1796","20190418","PANIZZUT MASSIMILIANO","PAOLINI LUCA RODOLFO"
"559","1796","20190418","PANIZZUT MASSIMILIANO","PICCOLO TIZIANA"
"560","1796","20190418","PANIZZUT MASSIMILIANO","RAFFAELLI ELENA"
"561","1796","20190418","PANIZZUT MASSIMILIANO","SASSO ROSSANO"
"562","1796","20190418","PANIZZUT MASSIMILIANO","STEFANI ALBERTO"
"563","1796","20190418","PANIZZUT MASSIMILIANO","TONELLI GIANNI"
"564","1796","20190418","PANIZZUT MASSIMILIANO","CATTOI VANESSA"
"565","1796","20190418","PANIZZUT MASSIMILIANO","FOSCOLO SARA"
"566","1796","20190418","PANIZZUT MASSIMILIANO","LOLINI MARIO"
"567","1796","20190418","PANIZZUT MASSIMILIANO","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"568","1796","20190418","PANIZZUT MASSIMILIANO","CAVANDOLI LAURA"
"569","1796","20190418","PANIZZUT MASSIMILIANO","TOMBOLATO GIOVANNI BATTISTA"
"570","1796","20190418","PANIZZUT MASSIMILIANO","TOMASI MAURA"
"571","1796","20190418","PANIZZUT MASSIMILIANO","CESTARI EMANUELE"
"572","1796","20190418","PANIZZUT MASSIMILIANO","BELLACHIOMA GIUSEPPE ERCOLE"
"573","1796","20190418","PANIZZUT MASSIMILIANO","POTENTI MANFREDI"
"574","1796","20190418","PANIZZUT MASSIMILIANO","PIASTRA CARLO"
"575","1796","20190418","PANIZZUT MASSIMILIANO","TATEO ANNA RITA"
"576","1796","20190418","PANIZZUT MASSIMILIANO","COMENCINI VITO"
"577","1796","20190418","PANIZZUT MASSIMILIANO","ZORDAN ADOLFO"
"578","1796","20190418","PANIZZUT MASSIMILIANO","RACCHELLA GERMANO"
"579","1796","20190418","PANIZZUT MASSIMILIANO","MATURI FILIPPO"
"580","1796","20190418","PANIZZUT MASSIMILIANO","ZOFFILI EUGENIO"
"581","1796","20190418","PANIZZUT MASSIMILIANO","CECCHETTI FABRIZIO"
"582","1796","20190418","PANIZZUT MASSIMILIANO","IEZZI IGOR GIANCARLO"
"583","1796","20190418","PANIZZUT MASSIMILIANO","DARA ANDREA"
"584","1796","20190418","PANIZZUT MASSIMILIANO","COIN DIMITRI"
"585","1796","20190418","PANIZZUT MASSIMILIANO","FOGLIANI KETTY"
"586","1796","20190418","PANIZZUT MASSIMILIANO","BISA INGRID"
"587","1796","20190418","PANIZZUT MASSIMILIANO","DONINA GIUSEPPE CESARE"
"588","1796","20190418","PANIZZUT MASSIMILIANO","TURRI ROBERTO"
"589","1796","20190418","PANIZZUT MASSIMILIANO","FRASSINI REBECCA"
"590","1796","20190418","PANIZZUT MASSIMILIANO","VALBUSA VANIA"
"591","1796","20190418","PANIZZUT MASSIMILIANO","PRETTO ERIK UMBERTO"
"592","1796","20190418","PANIZZUT MASSIMILIANO","PATELLI CRISTINA"
"593","1796","20190418","PANIZZUT MASSIMILIANO","COVOLO SILVIA"
"594","1796","20190418","PANIZZUT MASSIMILIANO","BADOLE MIRCO"
"595","1796","20190418","PANIZZUT MASSIMILIANO","FANTUZ MARICA"
"596","1796","20190418","PANIZZUT MASSIMILIANO","TIRAMANI PAOLO"
"597","1796","20190418","PANIZZUT MASSIMILIANO","RIBOLLA ALBERTO"
"598","1796","20190418","PANIZZUT MASSIMILIANO","BAZZARO ALEX"
"599","1796","20190418","PANIZZUT MASSIMILIANO","GOBBATO CLAUDIA"
"600","1796","20190418","PANIZZUT MASSIMILIANO","VALLOTTO SERGIO"
"601","1796","20190418","PANIZZUT MASSIMILIANO","COLMELLERE ANGELA"
"602","1796","20190418","PANIZZUT MASSIMILIANO","TOCCALINI LUCA"
"603","1802","20190426","NOVELLI ROBERTO","BAGNASCO ROBERTO"
"604","1802","20190426","NOVELLI ROBERTO","BRAMBILLA MICHELA VITTORIA"
"605","1802","20190426","NOVELLI ROBERTO","MUGNAI STEFANO"
"606","1802","20190426","NOVELLI ROBERTO","PEDRAZZINI CLAUDIO"
"607","1802","20190426","NOVELLI ROBERTO","VERSACE GIUSEPPINA"
"608","1802","20190426","NOVELLI ROBERTO","BOND DARIO"
"609","1802","20190426","NOVELLI ROBERTO","MARROCCO PATRIZIA"
"610","1803","20190429","SIRACUSANO MATILDE","GERMANA' ANTONINO SALVATORE"
"611","1804","20190429","BUCALO CARMELA","FRASSINETTI PAOLA"
"612","1804","20190429","BUCALO CARMELA","RIZZETTO WALTER"
"613","1805","20190429","SUT LUCA","AIELLO DAVIDE"
"614","1805","20190429","SUT LUCA","DEIANA PAOLA"
"615","1805","20190429","SUT LUCA","FARO MARIALUISA"
"616","1805","20190429","SUT LUCA","NESCI DALILA"
"617","1805","20190429","SUT LUCA","PENNA LEONARDO SALVATORE"
"618","1805","20190429","SUT LUCA","ROSSINI ROBERTO"
"619","1805","20190429","SUT LUCA","SCANU LUCIA"
"620","1805","20190429","SUT LUCA","VILLANI VIRGINIA"
"621","1805","20190429","SUT LUCA","GIARRIZZO ANDREA"
"622","1805","20190429","SUT LUCA","RIZZONE MARCO"
"623","1805","20190429","SUT LUCA","ROSPI GIANLUCA"
"624","1805","20190429","SUT LUCA","BERARDINI FABIO"
"625","1805","20190429","SUT LUCA","FRATE FLORA"
"626","1805","20190429","SUT LUCA","SCERRA FILIPPO"
"627","1805","20190429","SUT LUCA","SERRITELLA DAVIDE"
"628","1805","20190429","SUT LUCA","ROMANIELLO CRISTIAN"
"629","1808","20190430","DEIDDA SALVATORE","BUTTI ALESSIO"
"630","1808","20190430","DEIDDA SALVATORE","DONZELLI GIOVANNI"
"631","1808","20190430","DEIDDA SALVATORE","FRASSINETTI PAOLA"
"632","1808","20190430","DEIDDA SALVATORE","ROTELLI MAURO"
"633","1808","20190430","DEIDDA SALVATORE","VARCHI MARIA CAROLINA"
"634","1808","20190430","DEIDDA SALVATORE","SILVESTRONI MARCO"
"635","1808","20190430","DEIDDA SALVATORE","MOLLICONE FEDERICO"
"636","1808","20190430","DEIDDA SALVATORE","DE CARLO LUCA"
"637","1808","20190430","DEIDDA SALVATORE","CARETTA MARIA CRISTINA"
"638","1808","20190430","DEIDDA SALVATORE","CIABURRO MONICA"
"639","1808","20190430","DEIDDA SALVATORE","OSNATO MARCO"
"640","1809","20190430","MOLLICONE FEDERICO","VINCI GIANLUCA"
"641","1809","20190430","MOLLICONE FEDERICO","ASCANI ANNA"
"642","1809","20190430","MOLLICONE FEDERICO","BASINI GIUSEPPE"
"643","1809","20190430","MOLLICONE FEDERICO","BIGNAMI GALEAZZO"
"644","1809","20190430","MOLLICONE FEDERICO","BUTTI ALESSIO"
"645","1809","20190430","MOLLICONE FEDERICO","CASSINELLI ROBERTO"
"646","1809","20190430","MOLLICONE FEDERICO","CATALDI ROBERTO"
"647","1809","20190430","MOLLICONE FEDERICO","FRASSINETTI PAOLA"
"648","1809","20190430","MOLLICONE FEDERICO","LOTTI LUCA"
"649","1809","20190430","MOLLICONE FEDERICO","PELLA ROBERTO"
"650","1809","20190430","MOLLICONE FEDERICO","PICCOLI FLAVIA"
"651","1809","20190430","MOLLICONE FEDERICO","ROTELLI MAURO"
"652","1809","20190430","MOLLICONE FEDERICO","TOCCAFONDI GABRIELE"
"653","1809","20190430","MOLLICONE FEDERICO","MULE' GIORGIO"
"654","1809","20190430","MOLLICONE FEDERICO","VARCHI MARIA CAROLINA"
"655","1809","20190430","MOLLICONE FEDERICO","SILVESTRONI MARCO"
"656","1809","20190430","MOLLICONE FEDERICO","PITTALIS PIETRO"
"657","1809","20190430","MOLLICONE FEDERICO","VIETINA SIMONA"
"658","1809","20190430","MOLLICONE FEDERICO","DEIDDA SALVATORE"
"659","1809","20190430","MOLLICONE FEDERICO","DE CARLO LUCA"
"660","1809","20190430","MOLLICONE FEDERICO","RAFFA ANGELA"
"661","1809","20190430","MOLLICONE FEDERICO","CARETTA MARIA CRISTINA"
"662","1809","20190430","MOLLICONE FEDERICO","CIABURRO MONICA"
"663","1809","20190430","MOLLICONE FEDERICO","OSNATO MARCO"
"664","1809","20190430","MOLLICONE FEDERICO","GIACOMETTO CARLUCCIO"
"665","1809","20190430","MOLLICONE FEDERICO","NEVI RAFFAELE"
"666","1809","20190430","MOLLICONE FEDERICO","CASCIELLO LUIGI"
"667","1810","20190430","FRATOIANNI NICOLA","PALAZZOTTO ERASMO"
"668","1810","20190430","FRATOIANNI NICOLA","PASTORINO LUCA"
"669","1810","20190430","FRATOIANNI NICOLA","MURONI ROSSELLA"
"670","1811","20190430","BURATTI UMBERTO","MELILLI FABIO"
"671","1811","20190430","BURATTI UMBERTO","DE MENECH ROGER"
"672","1811","20190430","BURATTI UMBERTO","DEL BARBA MAURO"
"673","1811","20190430","BURATTI UMBERTO","DEL BASSO DE CARO UMBERTO"
"674","1811","20190430","BURATTI UMBERTO","DELMASTRO DELLE VEDOVE ANDREA"
"675","1811","20190430","BURATTI UMBERTO","FERRI COSIMO MARIA"
"676","1811","20190430","BURATTI UMBERTO","FIANO EMANUELE"
"677","1811","20190430","BURATTI UMBERTO","FRAGOMELI GIAN MARIO"
"678","1811","20190430","BURATTI UMBERTO","GADDA MARIA CHIARA"
"679","1811","20190430","BURATTI UMBERTO","MORETTO SARA"
"680","1811","20190430","BURATTI UMBERTO","MORGONI MARIO"
"681","1811","20190430","BURATTI UMBERTO","PAGANO UBALDO"
"682","1811","20190430","BURATTI UMBERTO","PELLICANI NICOLA"
"683","1811","20190430","BURATTI UMBERTO","PEZZOPANE STEFANIA"
"684","1811","20190430","BURATTI UMBERTO","PLANGGER ALBRECHT"
"685","1811","20190430","BURATTI UMBERTO","ROSATO ETTORE"
"686","1811","20190430","BURATTI UMBERTO","ROSSI ANDREA"
"687","1811","20190430","BURATTI UMBERTO","SCALFAROTTO IVAN"
"688","1811","20190430","BURATTI UMBERTO","SENSI FILIPPO"
"689","1811","20190430","BURATTI UMBERTO","UNGARO MASSIMO"
"690","1811","20190430","BURATTI UMBERTO","ZUCCONI RICCARDO"
"691","1811","20190430","BURATTI UMBERTO","PETTARIN GUIDO GERMANO"
"692","1811","20190430","BURATTI UMBERTO","FUSACCHIA ALESSANDRO"
"693","1811","20190430","BURATTI UMBERTO","CARE' NICOLA"
"694","1811","20190430","BURATTI UMBERTO","SPENA MARIA"
"695","1811","20190430","BURATTI UMBERTO","DE CARLO LUCA"
"696","1811","20190430","BURATTI UMBERTO","GARIGLIO DAVIDE"
"697","1811","20190430","BURATTI UMBERTO","TRANCASSINI PAOLO"
"698","1817","20190502","CENTEMERO GIULIO","VINCI GIANLUCA"
"699","1817","20190502","CENTEMERO GIULIO","BIANCHI MATTEO LUIGI"
"700","1817","20190502","CENTEMERO GIULIO","BOLDI ROSSANA LIDIA"
"701","1817","20190502","CENTEMERO GIULIO","BORDONALI SIMONA"
